guid,id,map,x,y,z,o,zone_id,area_id
45597,11738,1,-6515.910,516.424,4.595,2.621,1377,1377
45598,11738,1,-6584.870,585.431,3.742,3.057,1377,1377
45599,11738,1,-6599.050,561.707,0.111,0.582,1377,1377
45600,11738,1,-6662.020,653.445,5.830,3.287,1377,1377
45601,11738,1,-6617.750,678.636,5.768,1.842,1377,1377
45602,11738,1,-6661.990,759.310,12.501,5.852,1377,2742
45603,11738,1,-6911.760,973.359,5.623,6.106,1377,1377
45604,11738,1,-6948.480,983.046,9.083,6.210,1377,1377
45605,11738,1,-6645.520,-143.324,3.018,4.407,1377,1377
45606,11738,1,-6723.110,133.235,3.682,5.426,1377,1377
45607,11738,1,-6698.200,414.523,-1.392,1.444,1377,1377
45608,11739,1,-7757.710,1343.440,0.462,2.679,1377,1377
45609,11739,1,-7781.620,1317.790,-4.979,2.209,1377,1377
45610,16091,1,-6867.520,721.720,45.745,4.136,1377,3425
45611,11739,1,-7689.710,1411.010,2.434,4.694,1377,1377
45612,11739,1,-7864.600,1453.360,-3.552,1.773,1377,1377
45613,11739,1,-7784.330,1512.910,1.218,2.755,1377,1377
45614,11739,1,-7879.690,1581.920,2.837,2.743,1377,1377
45615,11739,1,-7747.900,1516.700,-0.508,0.773,1377,1377
45616,11739,1,-7757.080,1855.860,5.044,5.481,1377,1377
45617,11739,1,-7799.000,1371.300,-4.338,3.469,1377,1377
45618,11739,1,-7651.730,1383.300,3.149,6.215,1377,1377
45619,11739,1,-7721.760,1362.160,1.753,5.766,1377,1377
45620,11739,1,-7881.660,1429.600,-5.668,0.083,1377,1377
45621,11739,1,-7816.210,1401.410,-5.240,4.030,1377,1377
45622,11739,1,-7706.990,1504.250,3.820,4.285,1377,1377
45623,11739,1,-7580.290,1314.650,2.913,0.322,1377,1377
45624,11739,1,-7706.670,1589.480,2.840,4.051,1377,1377
45625,11739,1,-7744.960,1648.700,6.416,5.950,1377,1377
45626,11739,1,-7532.250,1429.780,3.958,2.214,1377,2743
45627,11739,1,-7840.450,1664.350,-0.165,5.242,1377,1377
45628,11739,1,-7744.530,1561.120,1.301,4.907,1377,1377
45629,11739,1,-7748.800,1728.810,10.794,0.990,1377,1377
45630,11739,1,-7857.270,1677.930,0.965,3.468,1377,1377
45631,11739,1,-7707.480,1382.110,2.810,0.126,1377,1377
45632,11739,1,-7917.910,1564.340,-2.092,1.831,1377,1377
45633,11739,1,-7494.380,1244.900,1.247,0.400,1377,1377
45634,11739,1,-7525.140,1081.150,-0.780,0.278,1377,1377
45635,11739,1,-7519.860,1167.300,2.112,0.669,1377,1377
45636,11739,1,-7931.460,976.464,2.780,5.982,1377,1377
45637,11739,1,-7669.720,1260.770,0.162,3.625,1377,1377
45638,11739,1,-7584.150,1188.400,0.759,1.947,1377,1377
45639,11739,1,-7957.040,1281.920,-5.542,5.921,1377,1377
45640,11739,1,-7677.620,1287.870,1.706,3.245,1377,1377
45641,11739,1,-7880.630,1014.480,5.623,4.108,1377,1377
45642,11739,1,-7921.290,1218.170,0.640,0.879,1377,1377
45643,11739,1,-7642.990,1349.360,-0.021,3.050,1377,1377
45644,11739,1,-8005.120,990.628,4.992,5.216,1377,1377
45645,11739,1,-7799.980,1737.870,4.287,0.649,1377,1377
45646,11739,1,-7990.230,986.838,0.628,5.747,1377,1377
45647,11739,1,-7518.740,845.351,-2.348,1.315,1377,1377
45648,11739,1,-7517.090,1353.900,-0.885,6.240,1377,1377
45649,11739,1,-7924.980,1058.930,4.488,4.765,1377,1377
45650,11739,1,-8039.490,1244.570,3.952,0.294,1377,1377
45651,11739,1,-7907.590,1124.420,5.226,5.153,1377,1377
45652,11739,1,-7962.090,1150.490,0.956,3.164,1377,1377
45653,11739,1,-7850.100,1510.570,-0.579,1.495,1377,1377
45654,11739,1,-8074.960,1306.820,11.271,3.796,1377,1377
45655,11739,1,-7983.980,914.432,-1.954,4.003,1377,1377
45656,11739,1,-7816.210,950.322,0.580,2.376,1377,1377
45657,11739,1,-8018.660,1322.880,-7.263,5.004,1377,1377
45658,11739,1,-7781.510,972.253,-3.184,4.770,1377,1377
45659,11739,1,-7812.600,1065.910,4.088,2.010,1377,1377
45660,11739,1,-7962.190,276.715,2.634,5.753,1377,2744
45661,11739,1,-7830.000,1058.010,4.137,6.282,1377,1377
45662,11739,1,-7644.940,969.872,0.978,1.432,1377,1377
45663,11739,1,-7983.140,1068.370,2.630,4.875,1377,3427
45664,11739,1,-7777.230,1118.570,3.484,6.162,1377,1377
45665,11739,1,-7841.030,1212.880,-0.783,2.568,1377,1377
45666,11739,1,-7895.700,1094.110,6.157,4.415,1377,1377
45667,11739,1,-7741.380,1070.170,1.940,0.580,1377,1377
45668,11739,1,-7886.810,1268.750,-5.755,2.206,1377,1377
45669,11739,1,-8015.290,1734.420,0.257,2.152,1377,1377
45670,11739,1,-7579.570,782.521,-17.880,4.854,1377,1377
45671,11739,1,-7916.730,1247.210,-5.144,4.591,1377,1377
45672,11739,1,-7683.460,1171.930,-0.422,1.534,1377,1377
45673,11739,1,-7508.160,1130.390,1.735,0.882,1377,1377
45674,11739,1,-7850.840,1248.770,-10.673,3.147,1377,1377
45675,11739,1,-7861.120,1216.340,-4.327,5.843,1377,1377
45676,11739,1,-7718.010,1195.250,0.595,1.730,1377,1377
45677,11739,1,-7582.780,1094.710,1.346,2.666,1377,1377
45678,11739,1,-7711.390,1057.990,2.760,4.262,1377,1377
45679,11739,1,-7553.110,1077.830,4.586,1.524,1377,1377
45680,11739,1,-7957.530,912.476,2.351,2.185,1377,1377
45681,11739,1,-7713.980,250.945,3.090,5.068,1377,2744
45682,11739,1,-7736.760,1028.680,2.694,4.728,1377,1377
45683,11739,1,-7642.770,328.193,0.018,0.978,1377,2744
45684,11739,1,-7717.080,960.171,-2.680,1.596,1377,1377
45685,11739,1,-7816.130,1119.340,0.458,1.498,1377,1377
45686,11739,1,-7683.500,220.116,4.451,2.421,1377,2744
45687,11739,1,-7581.290,883.584,-0.164,3.107,1377,1377
45688,11739,1,-7651.480,961.737,1.508,2.178,1377,1377
45689,11739,1,-7748.230,217.180,4.738,0.565,1377,2744
45690,11739,1,-7692.160,950.232,-4.048,3.214,1377,1377
45691,11740,1,-6327.390,1265.900,6.595,3.727,1377,2742
45692,11740,1,-6382.820,1326.360,3.326,0.042,1377,2742
45693,11740,1,-6369.030,467.862,-0.521,2.410,1377,1377
45694,11740,1,-6247.770,552.957,11.306,4.079,1377,1377
45695,11740,1,-6847.240,44.191,0.650,2.945,1377,1377
45696,11740,1,-6812.960,-13.818,0.889,1.553,1377,1377
45697,11740,1,-6684.170,229.595,2.545,6.029,1377,1377
45698,11740,1,-6607.700,361.861,1.642,5.052,1377,1377
45699,11740,1,-6620.620,1220.050,4.310,1.125,1377,2742
45700,11740,1,-6400.670,767.783,4.144,5.438,1377,2742
45701,11740,1,-6325.930,436.812,14.353,2.159,1377,1377
45702,11740,1,-6645.850,1348.350,3.426,1.799,1377,2742
45703,11740,1,-6714.660,1337.230,3.628,1.714,1377,2742
45705,830,0,-9656.920,1256.400,6.797,1.499,40,2
45706,0,0,1848.760,-2070.970,74.978,3.768,28,28
45707,8856,0,-8430.702,442.358,122.358,0.857,1519,1519
45711,11740,1,-6529.690,1402.500,3.169,2.118,1377,2742
45713,11740,1,-6555.130,1352.970,4.720,6.277,1377,2742
45714,11740,1,-6557.530,1442.420,2.610,1.235,1377,2742
45715,11740,1,-6323.520,480.963,5.732,4.672,1377,1377
45716,11740,1,-6385.100,737.986,3.299,2.390,1377,2742
45717,11740,1,-6367.050,659.931,6.178,5.299,1377,1377
45720,11740,1,-6351.070,693.777,6.771,1.497,1377,1377
45725,0,0,1946.990,-1856.380,70.002,4.609,28,28
45726,0,0,1643.290,-2079.420,60.911,4.004,28,201
45727,0,0,2020.430,-1812.650,66.808,0.619,28,28
45728,0,0,2445.930,-1516.910,101.945,2.396,28,192
45729,0,0,1651.540,-1516.350,60.661,0.768,28,193
45730,0,0,1631.760,-1798.070,62.395,2.822,28,202
45731,0,0,1752.920,-1414.710,64.068,0.232,28,28
45732,0,0,2143.930,-1581.340,68.313,2.794,28,28
45733,0,0,2109.020,-1547.540,66.783,2.917,28,28
45735,0,0,2051.840,-1492.140,86.181,4.487,28,200
45736,0,0,2314.370,-1556.120,95.652,4.308,28,192
45737,0,0,2047.720,-1614.380,63.090,2.277,28,200
45738,1791,0,1723.610,-1256.710,59.925,4.909,28,199
45739,1784,0,1728.700,-1170.430,59.613,3.503,28,199
45740,1784,0,1725.500,-1190.470,59.738,5.718,28,199
45860,14445,0,-10215.800,-3803.490,22.555,0.658,8,74
45873,1791,0,1734.880,-1199.820,59.858,5.954,28,199
45918,1783,0,1786.790,-1222.260,59.651,1.937,28,199
45919,1791,0,1771.460,-1237.550,59.979,5.200,28,199
45920,1783,0,1785.720,-1210.180,59.526,4.238,28,199
45921,1791,0,1777.130,-1265.080,60.354,3.467,28,199
45922,1791,0,1801.080,-1238.340,60.315,2.459,28,199
45957,830,0,-9623.580,1403.360,7.370,3.397,40,2
45960,830,0,-9639.250,1248.360,4.297,2.578,40,2
45961,11740,1,-6726.580,432.990,-1.364,4.585,1377,1377
45962,11740,1,-6676.780,142.297,3.720,1.362,1377,1377
45963,11740,1,-6300.930,720.372,12.319,6.184,1377,1377
45964,11740,1,-6254.820,424.967,11.612,4.053,1377,1377
45965,11740,1,-6486.070,318.915,2.098,0.648,1377,1377
45966,11740,1,-6279.400,586.780,8.014,0.447,1377,1377
45967,11740,1,-6369.080,590.935,0.695,2.822,1377,1377
45968,11740,1,-6252.120,669.989,15.450,3.379,1377,1377
45969,11740,1,-6214.730,631.908,7.916,1.191,1377,1377
45970,11740,1,-6715.380,84.887,4.629,2.315,1377,1377
45971,11740,1,-6621.000,1181.550,0.596,3.082,1377,2742
45972,11740,1,-6807.480,981.084,1.527,5.065,1377,2742
45973,11740,1,-6816.760,1052.020,-1.074,4.869,1377,2742
45974,11740,1,-6768.840,1169.750,3.201,5.296,1377,2742
45975,11740,1,-6777.380,1251.210,7.489,1.905,1377,2742
45976,11740,1,-6871.770,1076.030,5.231,5.880,1377,1377
45977,11740,1,-6922.910,163.062,1.700,4.449,1377,1377
45978,11740,1,-6890.820,127.040,2.884,4.631,1377,1377
45979,11740,1,-7051.740,185.019,5.084,2.629,1377,2738
45980,11740,1,-6995.010,250.111,4.802,5.776,1377,2738
45981,11740,1,-6982.330,307.213,3.732,3.575,1377,2738
45982,11740,1,-6926.820,439.622,4.155,4.123,1377,1377
45983,11740,1,-6836.040,362.720,2.347,0.720,1377,1377
45984,11740,1,-6897.380,271.933,4.113,6.115,1377,1377
45985,11740,1,-6871.230,313.506,-0.068,2.877,1377,1377
45986,11740,1,-6467.490,384.979,1.435,3.226,1377,1377
45987,11740,1,-6461.510,293.914,5.102,2.300,1377,3426
45988,11740,1,-6578.730,450.104,-0.221,6.213,1377,1377
45989,11740,1,-6684.380,486.695,3.389,0.051,1377,1377
45990,11740,1,-6647.990,502.577,3.394,4.707,1377,1377
45991,11740,1,-6479.980,497.192,1.437,1.502,1377,1377
45992,11740,1,-6445.490,657.568,4.913,1.427,1377,1377
45993,11740,1,-6446.470,702.410,5.182,5.955,1377,2742
45994,11740,1,-6714.500,654.574,7.740,5.452,1377,1377
45995,11740,1,-6514.170,573.904,1.131,4.846,1377,1377
45996,11740,1,-6475.500,563.838,4.146,3.445,1377,1377
45997,11740,1,-6554.270,545.433,1.930,2.887,1377,1377
45998,11740,1,-6623.440,596.077,1.992,5.387,1377,1377
45999,11740,1,-6716.380,614.875,3.065,3.046,1377,1377
46000,11740,1,-6679.900,628.205,7.366,1.419,1377,1377
46001,11740,1,-6610.440,652.480,5.406,3.510,1377,1377
46002,11740,1,-6701.250,746.055,19.724,1.486,1377,3425
46003,11740,1,-6755.630,1205.900,3.645,0.652,1377,2742
46004,11740,1,-6731.040,1253.750,4.135,3.338,1377,2742
46005,11740,1,-6861.360,967.844,2.506,4.750,1377,1377
46006,11740,1,-6663.570,73.428,3.266,0.709,1377,3426
46007,11740,1,-6725.060,424.105,-1.364,1.020,1377,1377
46008,11740,1,-6720.410,387.514,-1.459,5.117,1377,1377
46009,11741,1,-7056.800,1839.100,-0.970,2.356,1377,2743
46010,11741,1,-6983.400,1550.220,2.311,5.115,1377,2743
46011,11741,1,-7483.330,1383.330,5.225,3.316,1377,2743
46012,11741,1,-7168.410,1326.740,3.203,2.356,1377,1377
46013,11741,1,-6973.820,1352.360,0.396,6.073,1377,1377
46014,11741,1,-6604.000,1554.130,3.604,0.148,1377,3098
46015,11741,1,-7231.630,865.571,-0.800,4.124,1377,3257
46016,11741,1,-7253.630,1322.350,3.964,2.333,1377,1377
46017,11741,1,-7348.710,1376.910,1.282,4.755,1377,2743
46018,11741,1,-7217.480,1188.950,0.980,4.812,1377,1377
46019,11741,1,-7035.710,1468.990,3.330,2.356,1377,2743
46020,11741,1,-7390.280,1391.790,6.511,1.558,1377,2743
46021,11741,1,-6869.180,1552.240,-0.681,3.160,1377,1377
46022,11741,1,-6966.250,1490.260,2.419,3.549,1377,1377
46023,11741,1,-6911.760,1655.690,-0.631,2.684,1377,1377
46024,11741,1,-6979.420,1386.980,5.340,5.650,1377,1377
46025,11741,1,-6813.660,1806.740,0.381,4.522,1377,1377
46026,11741,1,-7013.520,1486.780,1.837,3.993,1377,2743
46027,11741,1,-6991.510,1508.230,2.752,5.016,1377,2743
46028,11741,1,-6969.100,1458.660,1.924,3.731,1377,1377
46029,11741,1,-6871.050,1787.380,3.928,0.513,1377,1377
46030,11741,1,-6686.230,1409.360,4.232,4.690,1377,2742
46031,11741,1,-6897.360,1319.360,4.168,2.849,1377,1377
46032,11741,1,-6920.360,1563.320,5.008,1.981,1377,1377
46033,11741,1,-7250.870,1225.570,3.444,5.452,1377,1377
46034,11741,1,-6862.560,1272.810,2.714,1.909,1377,1377
46035,11741,1,-6821.120,1251.120,1.979,5.099,1377,1377
46036,11741,1,-6912.360,1513.320,2.441,4.646,1377,1377
46037,11741,1,-7492.290,1275.060,1.630,3.289,1377,1377
46038,11741,1,-7200.330,811.887,7.900,4.193,1377,3257
46039,11741,1,-7419.630,1219.300,1.220,2.378,1377,1377
46040,11741,1,-6839.600,1342.360,6.294,3.465,1377,1377
46041,11741,1,-6912.150,1394.420,0.229,5.668,1377,1377
46042,11741,1,-6877.850,1471.240,6.330,5.017,1377,1377
46043,11741,1,-7280.970,1153.000,3.930,1.641,1377,1377
46044,11741,1,-7279.540,1217.490,2.964,6.276,1377,1377
46045,11741,1,-6604.020,1611.830,7.262,0.264,1377,1377
46046,11741,1,-7454.130,1064.260,3.372,6.108,1377,1377
46047,11741,1,-7354.280,1214.160,-1.396,4.105,1377,1377
46048,11741,1,-7149.760,1010.740,3.677,4.794,1377,1377
46049,11741,1,-6947.610,1821.610,5.190,1.287,1377,2743
46050,11741,1,-7380.020,1079.240,4.365,3.324,1377,1377
46051,11741,1,-7077.660,997.480,3.310,4.450,1377,1377
46052,11741,1,-7089.020,1383.340,4.296,6.239,1377,1377
46053,11741,1,-7102.510,1111.300,4.149,3.219,1377,1377
46054,11741,1,-7137.980,1160.620,4.203,1.212,1377,1377
46055,11741,1,-7181.800,1116.900,4.226,6.091,1377,1377
46056,11741,1,-7382.770,1181.140,2.426,5.264,1377,1377
46057,11741,1,-7423.600,322.012,9.371,3.134,1377,2738
46058,11741,1,-7318.280,847.004,3.288,0.824,1377,3257
46059,11741,1,-7127.540,1169.200,6.085,0.213,1377,2739
46060,11741,1,-7398.230,344.692,5.328,3.478,1377,2738
46061,11741,1,-7330.810,772.928,3.619,1.723,1377,1377
46062,11741,1,-7280.680,856.382,3.490,5.704,1377,3257
46063,11741,1,-7415.040,683.132,-9.153,2.355,1377,1377
46064,11741,1,-7286.730,729.033,0.453,4.328,1377,1377
46065,11741,1,-7453.300,679.843,-14.531,4.015,1377,1377
46066,11741,1,-7380.470,693.895,-4.849,1.316,1377,1377
46067,11741,1,-7278.440,616.648,-0.320,6.244,1377,1377
46068,11741,1,-7483.410,719.620,-17.476,4.369,1377,1377
46069,11741,1,-7382.600,619.636,-7.666,5.336,1377,1377
46070,11741,1,-7366.650,667.881,-4.429,3.763,1377,1377
46071,11741,1,-7328.620,524.828,4.538,2.630,1377,2738
46072,11741,1,-7281.080,830.966,1.025,1.426,1377,3257
46073,11741,1,-7419.770,857.839,-0.879,5.168,1377,1377
46074,11741,1,-7347.960,618.445,-3.224,0.842,1377,1377
46075,11744,1,-6379.370,1580.100,29.578,0.727,1377,2742
46076,11744,1,-6421.930,1545.890,15.905,1.157,1377,2742
46077,11744,1,-6280.790,1486.480,8.554,0.635,1377,2742
46078,11744,1,-6349.150,1479.700,6.152,3.707,1377,2742
46079,11744,1,-6313.370,1518.460,3.426,4.756,1377,2742
46080,11744,1,-6289.550,1419.190,10.428,2.917,1377,2742
46081,11744,1,-6349.080,1420.930,2.373,4.561,1377,2742
46082,11744,1,-6330.730,1450.000,4.649,3.142,1377,2742
46083,11744,1,-6380.060,1451.020,1.314,4.414,1377,2742
46084,11744,1,-6257.710,1379.220,16.629,2.843,1377,2742
46085,11744,1,-6313.100,1389.770,5.881,5.346,1377,2742
46086,11744,1,-6272.040,1345.820,13.505,5.818,1377,2742
46087,11744,1,-6247.470,1328.540,15.808,1.469,1377,2742
46088,11744,1,-6481.320,1543.750,18.065,0.009,1377,2742
46089,11744,1,-6456.590,1509.700,6.625,5.734,1377,2742
46090,11744,1,-6388.230,1513.590,4.472,4.766,1377,2742
46091,11744,1,-6425.820,1487.090,4.086,2.799,1377,2742
46092,11744,1,-6365.140,1547.940,2.998,0.006,1377,2742
46093,11744,1,-6550.430,1327.790,3.369,0.667,1377,2742
46094,11744,1,-6352.850,381.678,6.417,4.697,1377,1377
46095,11744,1,-6447.400,190.467,4.825,1.571,1377,3426
46096,11744,1,-6821.030,1095.260,3.517,3.569,1377,2742
46097,11744,1,-6614.340,1743.930,3.222,0.927,1377,1377
46098,11744,1,-6594.010,1851.970,3.321,5.852,1377,1377
46099,11744,1,-6549.770,1890.730,2.695,0.463,1377,1377
46100,11744,1,-6740.080,718.924,4.912,2.565,1377,3425
46101,11744,1,-6684.590,352.244,0.258,1.510,1377,1377
46102,11744,1,-6504.360,584.742,0.717,4.194,1377,1377
46103,11744,1,-6589.110,1713.700,4.641,1.222,1377,1377
46104,11744,1,-6474.890,1876.750,4.027,5.899,1377,1377
46105,11744,1,-6452.370,1855.180,5.851,0.286,1377,1377
46106,11744,1,-6420.580,1885.210,5.523,5.299,1377,1377
46107,11744,1,-6505.600,1923.670,6.576,0.985,1377,1377
46108,11744,1,-6576.050,1924.090,5.912,0.865,1377,1377
46109,11744,1,-6536.940,1943.870,5.900,6.213,1377,1377
46110,11744,1,-6620.270,1885.990,4.556,1.098,1377,1377
46111,11744,1,-6579.030,1942.080,7.779,3.040,1377,1377
46112,11744,1,-6643.730,1910.110,3.251,5.956,1377,1377
46113,11744,1,-6644.700,1841.510,5.340,5.581,1377,1377
46114,11744,1,-6542.490,1749.300,11.255,2.227,1377,1377
46115,11744,1,-6381.030,1844.370,4.167,1.831,1377,2740
46116,11744,1,-6520.290,1781.110,10.135,2.950,1377,1377
46117,11744,1,-6487.320,1755.240,21.799,3.310,1377,1377
46118,11744,1,-6452.470,1777.850,11.235,2.192,1377,2740
46119,11744,1,-6494.020,1824.120,3.241,2.157,1377,1377
46120,11744,1,-6584.300,1777.790,2.109,4.539,1377,1377
46121,11744,1,-6550.360,1814.800,3.589,5.457,1377,1377
46122,11744,1,-6656.230,1786.670,5.744,5.212,1377,1377
46123,11744,1,-6682.620,1827.920,1.126,0.879,1377,1377
46124,11744,1,-6701.690,1845.640,5.100,2.618,1377,1377
46125,11744,1,-6614.570,1820.360,0.680,1.290,1377,1377
46126,11744,1,-6712.410,1906.510,5.994,0.608,1377,1377
46127,11744,1,-6715.150,145.668,2.851,4.924,1377,1377
46128,0,1,-7891.830,1420.220,-6.026,-1.828,1377,1377
46129,0,1,-7418.220,937.322,1.703,4.634,1377,1377
46130,0,1,-7342.150,1269.570,1.784,5.272,1377,1377
46131,0,1,-7340.030,889.994,3.049,4.850,1377,3257
46132,0,1,-7786.800,1024.510,-1.600,2.612,1377,1377
46133,11746,1,-6319.100,1596.870,10.298,2.202,1377,2740
46134,11746,1,-6356.150,1884.940,18.253,4.813,1377,2740
46135,11746,1,-6412.160,1749.370,19.719,4.138,1377,2740
46136,11746,1,-6310.450,1651.130,7.528,3.524,1377,2740
46137,11746,1,-6213.370,1600.040,8.394,4.986,1377,2740
46138,11746,1,-6285.780,1551.390,4.537,3.177,1377,2740
46139,11746,1,-6243.160,1648.050,4.673,4.109,1377,2740
46140,11746,1,-6289.050,1615.210,12.228,1.338,1377,2740
46141,11746,1,-6228.190,1769.880,14.026,2.160,1377,3100
46142,11746,1,-6221.190,1680.120,6.276,3.820,1377,2740
46143,11746,1,-6182.500,1657.980,12.371,0.771,1377,2740
46144,11746,1,-6278.170,1681.240,4.974,5.676,1377,2740
46145,11746,1,-6318.530,1720.780,2.381,2.516,1377,2740
46146,11746,1,-6188.410,1713.740,17.883,4.452,1377,3100
46147,11746,1,-7199.910,922.471,2.315,5.731,1377,3257
46148,11746,1,-6326.340,1777.150,4.082,1.160,1377,2740
46149,11746,1,-6343.900,1817.100,4.599,3.981,1377,2740
46150,11746,1,-6283.580,1812.410,6.366,5.336,1377,2740
46151,11746,1,-6190.840,1784.270,22.144,1.673,1377,3100
46152,11746,1,-6203.970,1803.950,19.709,5.839,1377,3100
46153,11746,1,-6158.910,1764.840,28.973,3.888,1377,3100
46154,11746,1,-6254.010,1777.550,10.154,5.744,1377,2740
46155,11746,1,-6294.120,1746.850,4.511,3.529,1377,2740
46156,11746,1,-6322.950,1841.930,6.802,2.013,1377,2740
46157,11746,1,-6374.470,1719.140,19.789,0.158,1377,2740
46158,11746,1,-6362.560,1745.990,6.889,3.446,1377,2740
46159,11746,1,-6370.780,1789.280,3.020,3.756,1377,2740
46160,11746,1,-6894.450,1788.830,5.354,0.550,1377,1377
46161,0,1,-7527.820,1183.320,0.158,3.439,1377,1377
46162,0,1,-8045.320,855.670,5.928,0.752,1377,2744
46163,0,1,-8048.760,1693.520,8.243,6.184,1377,2737
46164,15609,1,-8222.820,666.498,-71.716,0.890,1377,1377
46165,15610,1,-7408.390,1714.490,-91.457,0.192,1377,2743
46166,15611,1,-6279.150,1006.770,-40.210,5.969,1377,2742
46167,15612,1,-7547.940,718.819,-16.293,4.660,1377,2744
46168,15613,1,-7537.150,731.184,-16.418,2.793,1377,2744
46169,15614,1,-6860.210,721.879,45.745,5.306,1377,3425
46170,15615,1,-7556.600,749.007,-17.579,5.620,1377,1377
46171,3587,1,10442.900,783.989,1337.370,3.421,141,256
46172,3588,1,10485.000,824.842,1322.830,4.154,141,256
46173,3589,1,10436.700,794.837,1322.790,4.328,141,256
46174,3590,1,10438.100,787.295,1337.370,4.294,141,256
46175,3591,1,10485.900,811.184,1322.830,2.915,141,256
46176,15624,1,10205.000,1902.570,1333.150,3.750,141,141
46177,3592,1,10479.200,826.638,1322.830,4.869,141,256
46178,3593,1,10526.600,778.086,1329.680,2.478,141,256
46179,3594,1,10519.100,778.014,1329.680,1.536,141,256
46180,14602,1,10132.900,2527.950,1325.160,4.014,1657,1658
46181,3595,1,10458.800,801.623,1346.840,3.752,141,256
46182,3596,1,10458.500,827.868,1381.020,2.112,141,256
46183,3597,1,10464.000,829.538,1381.020,2.897,141,256
46184,3598,1,9822.230,952.007,1308.860,1.134,141,186
46185,3599,1,9790.310,943.870,1308.860,1.012,141,186
46186,3600,1,9905.440,985.433,1313.920,2.443,141,186
46188,3601,1,9812.330,928.806,1308.190,4.171,141,186
46189,3602,1,9741.910,966.000,1293.780,5.358,141,186
46190,8723,1,9856.970,2343.120,1321.670,5.672,1657,1657
46191,3603,1,9767.760,879.807,1297.780,0.454,141,186
46192,3604,1,9773.230,875.643,1297.780,1.885,141,186
46193,3605,1,10153.300,1682.300,1326.090,2.670,141,141
46194,3606,1,10671.900,1945.490,1335.300,3.560,141,264
46195,3607,1,8657.600,969.568,2.066,2.723,141,702
46196,3608,1,9891.880,988.308,1327.650,3.665,141,186
46197,3609,1,9812.370,947.578,1308.850,1.693,141,186
46198,3610,1,9821.980,968.831,1308.860,4.503,141,186
46199,3611,1,9786.350,957.079,1308.860,5.533,141,186
46200,3612,1,9809.020,946.477,1308.850,1.833,141,186
46201,3613,1,9815.890,948.602,1308.850,1.990,141,186
46202,2077,1,10389.800,763.477,1320.330,3.979,141,256
46203,3614,1,9891.660,1000.310,1328.030,5.603,141,186
46204,2078,1,9887.530,965.540,1313.900,3.665,141,186
46205,2079,1,10328.900,826.052,1326.460,2.635,141,188
46206,2080,1,9506.920,713.766,1255.890,0.279,141,259
46207,2081,1,9811.150,963.279,1308.870,5.690,141,186
46208,11041,1,10078.000,2352.190,1321.670,4.468,1657,1657
46209,2082,1,10417.700,871.194,1319.490,3.508,141,256
46210,11042,1,10067.300,2341.640,1321.650,1.449,1657,1657
46211,2083,1,9872.260,959.278,1308.150,5.184,141,186
46212,2852,1,9094.310,1844.030,1327.550,5.498,141,261
46213,2852,1,9095.980,1845.660,1327.490,4.904,141,261
46214,2852,1,9095.220,1838.830,1327.260,1.065,141,261
46215,2852,1,9093.740,1841.180,1327.530,0.140,141,261
